,Mood_Swings_High,Mood_Swings_Low,Mood_Swings_Medium
819,FALSE,FALSE,TRUE
820,FALSE,TRUE,FALSE
821,FALSE,TRUE,FALSE
822,TRUE,FALSE,FALSE
823,TRUE,FALSE,FALSE
824,FALSE,FALSE,TRUE
825,FALSE,TRUE,FALSE
826,FALSE,FALSE,TRUE
827,FALSE,TRUE,FALSE
828,TRUE,FALSE,FALSE
829,FALSE,TRUE,FALSE
830,FALSE,TRUE,FALSE
831,FALSE,FALSE,TRUE
832,TRUE,FALSE,FALSE
833,TRUE,FALSE,FALSE
834,TRUE,FALSE,FALSE
835,FALSE,FALSE,TRUE
836,FALSE,FALSE,TRUE
837,FALSE,FALSE,TRUE
838,TRUE,FALSE,FALSE
839,FALSE,FALSE,TRUE
840,TRUE,FALSE,FALSE
841,TRUE,FALSE,FALSE
842,TRUE,FALSE,FALSE
843,TRUE,FALSE,FALSE
844,FALSE,TRUE,FALSE
845,TRUE,FALSE,FALSE
846,FALSE,TRUE,FALSE
847,FALSE,FALSE,TRUE
848,TRUE,FALSE,FALSE
849,FALSE,FALSE,TRUE
850,TRUE,FALSE,FALSE
851,FALSE,TRUE,FALSE
852,FALSE,FALSE,TRUE
853,TRUE,FALSE,FALSE
854,FALSE,FALSE,TRUE
855,TRUE,FALSE,FALSE
856,FALSE,TRUE,FALSE
857,FALSE,FALSE,TRUE
858,FALSE,FALSE,TRUE
859,FALSE,TRUE,FALSE
860,TRUE,FALSE,FALSE
861,FALSE,FALSE,TRUE
862,FALSE,TRUE,FALSE
863,TRUE,FALSE,FALSE
864,FALSE,FALSE,TRUE
865,FALSE,TRUE,FALSE
866,FALSE,TRUE,FALSE
867,FALSE,TRUE,FALSE
868,FALSE,TRUE,FALSE
869,FALSE,FALSE,TRUE
870,FALSE,TRUE,FALSE
871,FALSE,FALSE,TRUE
872,FALSE,TRUE,FALSE
873,TRUE,FALSE,FALSE
874,FALSE,FALSE,TRUE
875,TRUE,FALSE,FALSE
876,TRUE,FALSE,FALSE
877,FALSE,TRUE,FALSE
878,FALSE,FALSE,TRUE
879,FALSE,FALSE,TRUE
880,FALSE,FALSE,TRUE
881,FALSE,TRUE,FALSE
882,FALSE,FALSE,TRUE
883,FALSE,FALSE,TRUE
884,FALSE,TRUE,FALSE
885,FALSE,FALSE,TRUE
886,FALSE,TRUE,FALSE
887,FALSE,FALSE,TRUE
888,FALSE,TRUE,FALSE
889,TRUE,FALSE,FALSE
890,FALSE,FALSE,TRUE
891,TRUE,FALSE,FALSE
892,FALSE,TRUE,FALSE
893,TRUE,FALSE,FALSE
894,FALSE,FALSE,TRUE
895,FALSE,TRUE,FALSE
896,TRUE,FALSE,FALSE
897,FALSE,FALSE,TRUE
898,TRUE,FALSE,FALSE
899,FALSE,FALSE,TRUE
900,FALSE,TRUE,FALSE
901,TRUE,FALSE,FALSE
902,FALSE,TRUE,FALSE
903,FALSE,FALSE,TRUE
904,FALSE,FALSE,TRUE
905,TRUE,FALSE,FALSE
906,TRUE,FALSE,FALSE
907,TRUE,FALSE,FALSE
908,TRUE,FALSE,FALSE
909,FALSE,TRUE,FALSE
910,FALSE,TRUE,FALSE
911,FALSE,FALSE,TRUE
912,TRUE,FALSE,FALSE
913,TRUE,FALSE,FALSE
914,FALSE,TRUE,FALSE
915,FALSE,TRUE,FALSE
916,TRUE,FALSE,FALSE
917,TRUE,FALSE,FALSE
918,FALSE,TRUE,FALSE
919,TRUE,FALSE,FALSE
920,FALSE,FALSE,TRUE
921,FALSE,FALSE,TRUE
922,FALSE,FALSE,TRUE
923,FALSE,TRUE,FALSE
924,FALSE,FALSE,TRUE
925,TRUE,FALSE,FALSE
926,FALSE,TRUE,FALSE
927,FALSE,TRUE,FALSE
928,FALSE,TRUE,FALSE
929,FALSE,TRUE,FALSE
930,FALSE,FALSE,TRUE
931,FALSE,TRUE,FALSE
932,FALSE,FALSE,TRUE
933,TRUE,FALSE,FALSE
934,TRUE,FALSE,FALSE
935,FALSE,TRUE,FALSE
936,TRUE,FALSE,FALSE
937,TRUE,FALSE,FALSE
938,FALSE,TRUE,FALSE
939,TRUE,FALSE,FALSE
940,FALSE,FALSE,TRUE
941,FALSE,FALSE,TRUE
942,TRUE,FALSE,FALSE
943,FALSE,FALSE,TRUE
944,FALSE,TRUE,FALSE
945,TRUE,FALSE,FALSE
946,FALSE,TRUE,FALSE
947,TRUE,FALSE,FALSE
948,TRUE,FALSE,FALSE
949,FALSE,TRUE,FALSE
950,TRUE,FALSE,FALSE
951,FALSE,TRUE,FALSE
952,TRUE,FALSE,FALSE
953,FALSE,FALSE,TRUE
954,FALSE,FALSE,TRUE
955,TRUE,FALSE,FALSE
956,TRUE,FALSE,FALSE
957,FALSE,TRUE,FALSE
958,FALSE,TRUE,FALSE
959,FALSE,TRUE,FALSE
960,FALSE,FALSE,TRUE
961,TRUE,FALSE,FALSE
962,TRUE,FALSE,FALSE
963,FALSE,FALSE,TRUE
964,TRUE,FALSE,FALSE
965,FALSE,FALSE,TRUE
966,FALSE,TRUE,FALSE
967,FALSE,FALSE,TRUE
968,TRUE,FALSE,FALSE
969,TRUE,FALSE,FALSE
970,TRUE,FALSE,FALSE
971,FALSE,TRUE,FALSE
972,FALSE,FALSE,TRUE
973,FALSE,FALSE,TRUE
974,FALSE,FALSE,TRUE
975,FALSE,TRUE,FALSE
976,TRUE,FALSE,FALSE
977,FALSE,TRUE,FALSE
978,FALSE,TRUE,FALSE
979,FALSE,TRUE,FALSE
980,FALSE,TRUE,FALSE
981,TRUE,FALSE,FALSE
982,FALSE,TRUE,FALSE
983,FALSE,FALSE,TRUE
984,FALSE,FALSE,TRUE
985,FALSE,FALSE,TRUE
986,TRUE,FALSE,FALSE
987,FALSE,FALSE,TRUE
988,FALSE,TRUE,FALSE
989,FALSE,FALSE,TRUE
990,FALSE,TRUE,FALSE
991,FALSE,TRUE,FALSE
992,TRUE,FALSE,FALSE
993,TRUE,FALSE,FALSE
994,FALSE,FALSE,TRUE
995,FALSE,TRUE,FALSE
996,FALSE,FALSE,TRUE
997,FALSE,FALSE,TRUE
998,FALSE,FALSE,TRUE
999,TRUE,FALSE,FALSE
1000,TRUE,FALSE,FALSE
1001,FALSE,FALSE,TRUE
1002,TRUE,FALSE,FALSE
1003,FALSE,FALSE,TRUE
1004,TRUE,FALSE,FALSE
1005,FALSE,FALSE,TRUE
1006,FALSE,TRUE,FALSE
1007,FALSE,TRUE,FALSE
1008,FALSE,TRUE,FALSE
1009,FALSE,FALSE,TRUE
1010,FALSE,TRUE,FALSE
1011,FALSE,TRUE,FALSE
1012,TRUE,FALSE,FALSE
1013,FALSE,TRUE,FALSE
1014,TRUE,FALSE,FALSE
1015,FALSE,TRUE,FALSE
1016,TRUE,FALSE,FALSE
1017,FALSE,FALSE,TRUE
1018,FALSE,FALSE,TRUE
1019,TRUE,FALSE,FALSE
1020,TRUE,FALSE,FALSE
1021,FALSE,FALSE,TRUE
1022,TRUE,FALSE,FALSE
1023,TRUE,FALSE,FALSE
1024,FALSE,FALSE,TRUE
1025,TRUE,FALSE,FALSE
1026,TRUE,FALSE,FALSE
1027,TRUE,FALSE,FALSE
1028,TRUE,FALSE,FALSE
1029,FALSE,FALSE,TRUE
1030,TRUE,FALSE,FALSE
1031,FALSE,FALSE,TRUE
1032,FALSE,FALSE,TRUE
1033,FALSE,FALSE,TRUE
1034,TRUE,FALSE,FALSE
1035,FALSE,FALSE,TRUE
1036,FALSE,TRUE,FALSE
1037,FALSE,FALSE,TRUE
1038,FALSE,FALSE,TRUE
1039,TRUE,FALSE,FALSE
1040,FALSE,TRUE,FALSE
1041,FALSE,FALSE,TRUE
1042,FALSE,FALSE,TRUE
1043,FALSE,FALSE,TRUE
1044,TRUE,FALSE,FALSE
1045,FALSE,FALSE,TRUE
1046,TRUE,FALSE,FALSE
1047,TRUE,FALSE,FALSE
1048,TRUE,FALSE,FALSE
1049,TRUE,FALSE,FALSE
1050,FALSE,FALSE,TRUE
1051,TRUE,FALSE,FALSE
1052,FALSE,TRUE,FALSE
1053,FALSE,TRUE,FALSE
1054,FALSE,TRUE,FALSE
1055,TRUE,FALSE,FALSE
1056,FALSE,TRUE,FALSE
1057,FALSE,FALSE,TRUE
1058,FALSE,FALSE,TRUE
1059,TRUE,FALSE,FALSE
1060,FALSE,FALSE,TRUE
1061,FALSE,TRUE,FALSE
1062,FALSE,TRUE,FALSE
1063,TRUE,FALSE,FALSE
1064,FALSE,TRUE,FALSE
1065,FALSE,TRUE,FALSE
1066,TRUE,FALSE,FALSE
1067,TRUE,FALSE,FALSE
1068,FALSE,FALSE,TRUE
1069,FALSE,TRUE,FALSE
1070,FALSE,TRUE,FALSE
1071,FALSE,FALSE,TRUE
1072,TRUE,FALSE,FALSE
1073,TRUE,FALSE,FALSE
1074,FALSE,FALSE,TRUE
1075,FALSE,TRUE,FALSE
1076,FALSE,TRUE,FALSE
1077,TRUE,FALSE,FALSE
1078,FALSE,FALSE,TRUE
1079,FALSE,FALSE,TRUE
1080,FALSE,TRUE,FALSE
1081,FALSE,FALSE,TRUE
1082,FALSE,TRUE,FALSE
1083,FALSE,TRUE,FALSE
1084,FALSE,TRUE,FALSE
1085,TRUE,FALSE,FALSE
1086,FALSE,TRUE,FALSE
1087,TRUE,FALSE,FALSE
1088,FALSE,FALSE,TRUE
1089,TRUE,FALSE,FALSE
1090,FALSE,TRUE,FALSE
1091,TRUE,FALSE,FALSE
1092,FALSE,TRUE,FALSE
1093,TRUE,FALSE,FALSE
1094,TRUE,FALSE,FALSE
1095,TRUE,FALSE,FALSE
1096,FALSE,FALSE,TRUE
1097,FALSE,FALSE,TRUE
1098,FALSE,TRUE,FALSE
1099,FALSE,TRUE,FALSE
1100,FALSE,FALSE,TRUE
1101,FALSE,TRUE,FALSE
1102,FALSE,FALSE,TRUE
1103,FALSE,TRUE,FALSE
1104,FALSE,FALSE,TRUE
1105,FALSE,TRUE,FALSE
1106,FALSE,FALSE,TRUE
1107,FALSE,TRUE,FALSE
1108,FALSE,FALSE,TRUE
1109,FALSE,FALSE,TRUE
1110,TRUE,FALSE,FALSE
1111,FALSE,TRUE,FALSE
1112,FALSE,TRUE,FALSE
1113,FALSE,FALSE,TRUE
1114,TRUE,FALSE,FALSE
1115,FALSE,TRUE,FALSE
1116,FALSE,FALSE,TRUE
1117,FALSE,FALSE,TRUE
1118,FALSE,FALSE,TRUE
1119,FALSE,FALSE,TRUE
1120,FALSE,FALSE,TRUE
1121,FALSE,TRUE,FALSE
1122,TRUE,FALSE,FALSE
1123,TRUE,FALSE,FALSE
1124,FALSE,FALSE,TRUE
1125,TRUE,FALSE,FALSE
1126,TRUE,FALSE,FALSE
1127,FALSE,FALSE,TRUE
1128,FALSE,TRUE,FALSE
1129,FALSE,TRUE,FALSE
1130,TRUE,FALSE,FALSE
1131,FALSE,TRUE,FALSE
1132,FALSE,FALSE,TRUE
1133,FALSE,FALSE,TRUE
1134,FALSE,FALSE,TRUE
1135,FALSE,FALSE,TRUE
1136,FALSE,TRUE,FALSE
1137,FALSE,FALSE,TRUE
1138,TRUE,FALSE,FALSE
1139,FALSE,TRUE,FALSE
1140,TRUE,FALSE,FALSE
1141,TRUE,FALSE,FALSE
1142,FALSE,FALSE,TRUE
1143,FALSE,TRUE,FALSE
1144,TRUE,FALSE,FALSE
1145,FALSE,FALSE,TRUE
1146,FALSE,TRUE,FALSE
1147,TRUE,FALSE,FALSE
1148,FALSE,FALSE,TRUE
1149,FALSE,FALSE,TRUE
1150,TRUE,FALSE,FALSE
1151,FALSE,TRUE,FALSE
1152,FALSE,FALSE,TRUE
1153,TRUE,FALSE,FALSE
1154,FALSE,TRUE,FALSE
1155,TRUE,FALSE,FALSE
1156,FALSE,TRUE,FALSE
1157,FALSE,TRUE,FALSE
1158,TRUE,FALSE,FALSE
1159,FALSE,FALSE,TRUE
1160,TRUE,FALSE,FALSE
1161,TRUE,FALSE,FALSE
1162,FALSE,FALSE,TRUE
1163,FALSE,FALSE,TRUE
1164,TRUE,FALSE,FALSE
1165,FALSE,TRUE,FALSE
1166,FALSE,FALSE,TRUE
1167,TRUE,FALSE,FALSE
1168,FALSE,TRUE,FALSE
1169,TRUE,FALSE,FALSE
1170,TRUE,FALSE,FALSE
1171,FALSE,TRUE,FALSE
1172,FALSE,TRUE,FALSE
1173,FALSE,FALSE,TRUE
1174,FALSE,TRUE,FALSE
1175,FALSE,TRUE,FALSE
1176,FALSE,TRUE,FALSE
1177,FALSE,TRUE,FALSE
1178,FALSE,TRUE,FALSE
1179,TRUE,FALSE,FALSE
1180,TRUE,FALSE,FALSE
1181,FALSE,TRUE,FALSE
1182,TRUE,FALSE,FALSE
1183,FALSE,FALSE,TRUE
1184,FALSE,FALSE,TRUE
1185,TRUE,FALSE,FALSE
1186,FALSE,FALSE,TRUE
1187,TRUE,FALSE,FALSE
1188,FALSE,FALSE,TRUE
1189,FALSE,TRUE,FALSE
1190,FALSE,FALSE,TRUE
1191,FALSE,TRUE,FALSE
1192,TRUE,FALSE,FALSE
1193,FALSE,FALSE,TRUE
1194,FALSE,FALSE,TRUE
1195,FALSE,FALSE,TRUE
1196,FALSE,TRUE,FALSE
1197,TRUE,FALSE,FALSE
1198,FALSE,FALSE,TRUE
1199,FALSE,FALSE,TRUE
1200,FALSE,FALSE,TRUE
1201,FALSE,FALSE,TRUE
1202,FALSE,FALSE,TRUE
1203,TRUE,FALSE,FALSE
1204,TRUE,FALSE,FALSE
1205,TRUE,FALSE,FALSE
1206,FALSE,TRUE,FALSE
1207,FALSE,FALSE,TRUE
1208,FALSE,FALSE,TRUE
1209,FALSE,FALSE,TRUE
1210,FALSE,TRUE,FALSE
1211,TRUE,FALSE,FALSE
1212,TRUE,FALSE,FALSE
1213,TRUE,FALSE,FALSE
1214,FALSE,FALSE,TRUE
1215,TRUE,FALSE,FALSE
1216,TRUE,FALSE,FALSE
1217,TRUE,FALSE,FALSE
1218,TRUE,FALSE,FALSE
1219,FALSE,FALSE,TRUE
1220,FALSE,FALSE,TRUE
1221,FALSE,FALSE,TRUE
1222,TRUE,FALSE,FALSE
1223,TRUE,FALSE,FALSE
1224,FALSE,TRUE,FALSE
1225,TRUE,FALSE,FALSE
1226,FALSE,FALSE,TRUE
1227,FALSE,FALSE,TRUE
1228,FALSE,TRUE,FALSE
1229,FALSE,TRUE,FALSE
1230,TRUE,FALSE,FALSE
1231,TRUE,FALSE,FALSE
1232,FALSE,TRUE,FALSE
1233,TRUE,FALSE,FALSE
1234,FALSE,TRUE,FALSE
1235,FALSE,TRUE,FALSE
1236,FALSE,FALSE,TRUE
1237,TRUE,FALSE,FALSE
1238,TRUE,FALSE,FALSE
1239,TRUE,FALSE,FALSE
1240,FALSE,TRUE,FALSE
1241,FALSE,TRUE,FALSE
1242,FALSE,TRUE,FALSE
1243,FALSE,FALSE,TRUE
1244,FALSE,TRUE,FALSE
1245,FALSE,FALSE,TRUE
1246,TRUE,FALSE,FALSE
1247,TRUE,FALSE,FALSE
1248,FALSE,TRUE,FALSE
1249,TRUE,FALSE,FALSE
1250,TRUE,FALSE,FALSE
1251,FALSE,TRUE,FALSE
1252,TRUE,FALSE,FALSE
1253,FALSE,TRUE,FALSE
1254,FALSE,FALSE,TRUE
1255,TRUE,FALSE,FALSE
1256,TRUE,FALSE,FALSE
1257,FALSE,TRUE,FALSE
1258,TRUE,FALSE,FALSE
1259,TRUE,FALSE,FALSE
1260,FALSE,TRUE,FALSE
1261,FALSE,TRUE,FALSE
1262,FALSE,TRUE,FALSE
1263,FALSE,FALSE,TRUE
1264,FALSE,FALSE,TRUE
1265,FALSE,TRUE,FALSE
1266,FALSE,FALSE,TRUE
1267,TRUE,FALSE,FALSE
1268,FALSE,FALSE,TRUE
1269,TRUE,FALSE,FALSE
1270,FALSE,TRUE,FALSE
1271,TRUE,FALSE,FALSE
1272,FALSE,FALSE,TRUE
1273,FALSE,FALSE,TRUE
1274,FALSE,TRUE,FALSE
1275,FALSE,TRUE,FALSE
1276,FALSE,TRUE,FALSE
1277,TRUE,FALSE,FALSE
1278,TRUE,FALSE,FALSE
1279,FALSE,TRUE,FALSE
1280,FALSE,FALSE,TRUE
1281,TRUE,FALSE,FALSE
1282,TRUE,FALSE,FALSE
1283,FALSE,FALSE,TRUE
1284,TRUE,FALSE,FALSE
1285,FALSE,FALSE,TRUE
1286,FALSE,TRUE,FALSE
1287,FALSE,TRUE,FALSE
1288,TRUE,FALSE,FALSE
1289,TRUE,FALSE,FALSE
1290,FALSE,FALSE,TRUE
1291,FALSE,TRUE,FALSE
1292,FALSE,TRUE,FALSE
1293,FALSE,FALSE,TRUE
1294,FALSE,TRUE,FALSE
1295,TRUE,FALSE,FALSE
1296,FALSE,FALSE,TRUE
1297,FALSE,TRUE,FALSE
1298,FALSE,TRUE,FALSE
1299,FALSE,TRUE,FALSE
1300,FALSE,TRUE,FALSE
1301,FALSE,TRUE,FALSE
1302,FALSE,TRUE,FALSE
1303,FALSE,FALSE,TRUE
1304,FALSE,TRUE,FALSE
1305,TRUE,FALSE,FALSE
1306,FALSE,TRUE,FALSE
1307,FALSE,TRUE,FALSE
1308,FALSE,FALSE,TRUE
1309,FALSE,FALSE,TRUE
1310,FALSE,TRUE,FALSE
1311,TRUE,FALSE,FALSE
1312,FALSE,FALSE,TRUE
1313,FALSE,FALSE,TRUE
1314,FALSE,TRUE,FALSE
1315,FALSE,TRUE,FALSE
1316,FALSE,FALSE,TRUE
1317,TRUE,FALSE,FALSE
1318,FALSE,FALSE,TRUE
1319,FALSE,FALSE,TRUE
1320,FALSE,TRUE,FALSE
1321,FALSE,FALSE,TRUE
1322,FALSE,FALSE,TRUE
1323,TRUE,FALSE,FALSE
1324,FALSE,TRUE,FALSE
1325,TRUE,FALSE,FALSE
1326,TRUE,FALSE,FALSE
1327,FALSE,FALSE,TRUE
1328,FALSE,TRUE,FALSE
1329,FALSE,FALSE,TRUE
1330,FALSE,TRUE,FALSE
1331,FALSE,TRUE,FALSE
1332,FALSE,FALSE,TRUE
1333,FALSE,FALSE,TRUE
1334,TRUE,FALSE,FALSE
1335,TRUE,FALSE,FALSE
1336,FALSE,TRUE,FALSE
1337,FALSE,TRUE,FALSE
1338,FALSE,TRUE,FALSE
1339,FALSE,TRUE,FALSE
1340,FALSE,FALSE,TRUE
1341,TRUE,FALSE,FALSE
1342,FALSE,TRUE,FALSE
1343,TRUE,FALSE,FALSE
1344,FALSE,TRUE,FALSE
1345,TRUE,FALSE,FALSE
1346,TRUE,FALSE,FALSE
1347,TRUE,FALSE,FALSE
1348,FALSE,FALSE,TRUE
1349,TRUE,FALSE,FALSE
1350,FALSE,TRUE,FALSE
1351,FALSE,TRUE,FALSE
1352,TRUE,FALSE,FALSE
1353,FALSE,TRUE,FALSE
1354,FALSE,TRUE,FALSE
1355,FALSE,TRUE,FALSE
1356,FALSE,TRUE,FALSE
1357,FALSE,TRUE,FALSE
1358,FALSE,FALSE,TRUE
1359,FALSE,FALSE,TRUE
1360,FALSE,FALSE,TRUE
1361,FALSE,FALSE,TRUE
1362,FALSE,TRUE,FALSE
1363,TRUE,FALSE,FALSE
1364,FALSE,TRUE,FALSE
1365,FALSE,FALSE,TRUE
1366,FALSE,TRUE,FALSE
1367,FALSE,TRUE,FALSE
1368,FALSE,FALSE,TRUE
1369,FALSE,TRUE,FALSE
1370,TRUE,FALSE,FALSE
1371,FALSE,FALSE,TRUE
1372,TRUE,FALSE,FALSE
1373,FALSE,FALSE,TRUE
1374,FALSE,FALSE,TRUE
1375,FALSE,FALSE,TRUE
1376,FALSE,TRUE,FALSE
1377,FALSE,FALSE,TRUE
1378,FALSE,FALSE,TRUE
1379,FALSE,FALSE,TRUE
1380,FALSE,FALSE,TRUE
1381,FALSE,FALSE,TRUE
1382,FALSE,FALSE,TRUE
1383,FALSE,TRUE,FALSE
1384,FALSE,TRUE,FALSE
1385,FALSE,FALSE,TRUE
1386,FALSE,FALSE,TRUE
1387,FALSE,FALSE,TRUE
1388,FALSE,TRUE,FALSE
1389,FALSE,FALSE,TRUE
1390,FALSE,FALSE,TRUE
1391,FALSE,TRUE,FALSE
1392,FALSE,TRUE,FALSE
1393,FALSE,FALSE,TRUE
1394,TRUE,FALSE,FALSE
1395,FALSE,FALSE,TRUE
1396,TRUE,FALSE,FALSE
1397,FALSE,TRUE,FALSE
1398,FALSE,FALSE,TRUE
1399,FALSE,FALSE,TRUE
1400,FALSE,FALSE,TRUE
1401,FALSE,TRUE,FALSE
1402,FALSE,FALSE,TRUE
1403,TRUE,FALSE,FALSE
1404,FALSE,FALSE,TRUE
1405,FALSE,FALSE,TRUE
1406,TRUE,FALSE,FALSE
1407,TRUE,FALSE,FALSE
1408,TRUE,FALSE,FALSE
1409,TRUE,FALSE,FALSE
1410,FALSE,TRUE,FALSE
1411,FALSE,TRUE,FALSE
1412,FALSE,FALSE,TRUE
1413,FALSE,TRUE,FALSE
1414,TRUE,FALSE,FALSE
1415,FALSE,FALSE,TRUE
1416,TRUE,FALSE,FALSE
1417,TRUE,FALSE,FALSE
1418,TRUE,FALSE,FALSE
1419,FALSE,FALSE,TRUE
1420,TRUE,FALSE,FALSE
1421,FALSE,TRUE,FALSE
1422,FALSE,FALSE,TRUE
1423,FALSE,FALSE,TRUE
1424,FALSE,FALSE,TRUE
1425,FALSE,TRUE,FALSE
1426,TRUE,FALSE,FALSE
1427,FALSE,FALSE,TRUE
1428,FALSE,TRUE,FALSE
1429,TRUE,FALSE,FALSE
1430,FALSE,TRUE,FALSE
1431,FALSE,FALSE,TRUE
1432,FALSE,TRUE,FALSE
1433,TRUE,FALSE,FALSE
1434,FALSE,FALSE,TRUE
1435,TRUE,FALSE,FALSE
1436,TRUE,FALSE,FALSE
1437,TRUE,FALSE,FALSE
1438,TRUE,FALSE,FALSE
1439,TRUE,FALSE,FALSE
1440,TRUE,FALSE,FALSE
1441,TRUE,FALSE,FALSE
1442,FALSE,FALSE,TRUE
1443,TRUE,FALSE,FALSE
1444,FALSE,TRUE,FALSE
1445,TRUE,FALSE,FALSE
1446,FALSE,FALSE,TRUE
1447,TRUE,FALSE,FALSE
1448,FALSE,TRUE,FALSE
1449,TRUE,FALSE,FALSE
1450,FALSE,FALSE,TRUE
1451,FALSE,TRUE,FALSE
1452,FALSE,TRUE,FALSE
1453,FALSE,FALSE,TRUE
1454,FALSE,FALSE,TRUE
1455,FALSE,TRUE,FALSE
1456,TRUE,FALSE,FALSE
1457,FALSE,FALSE,TRUE
1458,TRUE,FALSE,FALSE
1459,FALSE,TRUE,FALSE
1460,FALSE,FALSE,TRUE
1461,FALSE,TRUE,FALSE
1462,FALSE,TRUE,FALSE
1463,FALSE,TRUE,FALSE
1464,FALSE,FALSE,TRUE
1465,FALSE,TRUE,FALSE
1466,TRUE,FALSE,FALSE
1467,TRUE,FALSE,FALSE
1468,TRUE,FALSE,FALSE
1469,FALSE,TRUE,FALSE
1470,FALSE,TRUE,FALSE
1471,TRUE,FALSE,FALSE
1472,FALSE,TRUE,FALSE
1473,TRUE,FALSE,FALSE
1474,FALSE,FALSE,TRUE
1475,TRUE,FALSE,FALSE
1476,FALSE,FALSE,TRUE
1477,FALSE,TRUE,FALSE
1478,TRUE,FALSE,FALSE
1479,FALSE,TRUE,FALSE
1480,FALSE,TRUE,FALSE
1481,FALSE,TRUE,FALSE
1482,FALSE,TRUE,FALSE
1483,FALSE,FALSE,TRUE
1484,FALSE,FALSE,TRUE
1485,TRUE,FALSE,FALSE
1486,FALSE,TRUE,FALSE
1487,FALSE,TRUE,FALSE
1488,FALSE,TRUE,FALSE
1489,FALSE,TRUE,FALSE
1490,TRUE,FALSE,FALSE
1491,FALSE,FALSE,TRUE
1492,FALSE,TRUE,FALSE
1493,FALSE,FALSE,TRUE
1494,FALSE,FALSE,TRUE
1495,FALSE,TRUE,FALSE
1496,FALSE,TRUE,FALSE
1497,FALSE,FALSE,TRUE
1498,TRUE,FALSE,FALSE
1499,FALSE,FALSE,TRUE
1500,FALSE,TRUE,FALSE
1501,FALSE,TRUE,FALSE
1502,FALSE,FALSE,TRUE
1503,FALSE,TRUE,FALSE
1504,TRUE,FALSE,FALSE
1505,FALSE,FALSE,TRUE
1506,FALSE,TRUE,FALSE
1507,TRUE,FALSE,FALSE
1508,FALSE,FALSE,TRUE
1509,TRUE,FALSE,FALSE
1510,FALSE,FALSE,TRUE
1511,FALSE,FALSE,TRUE
1512,FALSE,FALSE,TRUE
1513,TRUE,FALSE,FALSE
1514,FALSE,TRUE,FALSE
1515,FALSE,TRUE,FALSE
1516,FALSE,TRUE,FALSE
1517,FALSE,FALSE,TRUE
1518,FALSE,TRUE,FALSE
1519,FALSE,TRUE,FALSE
1520,FALSE,TRUE,FALSE
1521,TRUE,FALSE,FALSE
1522,FALSE,TRUE,FALSE
1523,FALSE,TRUE,FALSE
1524,TRUE,FALSE,FALSE
1525,FALSE,TRUE,FALSE
1526,FALSE,TRUE,FALSE
1527,FALSE,FALSE,TRUE
1528,FALSE,TRUE,FALSE
1529,FALSE,FALSE,TRUE
1530,FALSE,FALSE,TRUE
1531,FALSE,FALSE,TRUE
1532,FALSE,TRUE,FALSE
1533,FALSE,FALSE,TRUE
1534,TRUE,FALSE,FALSE
1535,TRUE,FALSE,FALSE
1536,FALSE,FALSE,TRUE
1537,FALSE,FALSE,TRUE
1538,TRUE,FALSE,FALSE
1539,TRUE,FALSE,FALSE
1540,FALSE,TRUE,FALSE
1541,TRUE,FALSE,FALSE
1542,FALSE,FALSE,TRUE
1543,TRUE,FALSE,FALSE
1544,TRUE,FALSE,FALSE
1545,FALSE,FALSE,TRUE
1546,TRUE,FALSE,FALSE
1547,FALSE,TRUE,FALSE
1548,FALSE,TRUE,FALSE
1549,FALSE,FALSE,TRUE
1550,FALSE,TRUE,FALSE
1551,TRUE,FALSE,FALSE
1552,FALSE,TRUE,FALSE
1553,TRUE,FALSE,FALSE
1554,FALSE,FALSE,TRUE
1555,FALSE,TRUE,FALSE
1556,FALSE,FALSE,TRUE
1557,FALSE,FALSE,TRUE
1558,FALSE,TRUE,FALSE
1559,TRUE,FALSE,FALSE
1560,TRUE,FALSE,FALSE
1561,FALSE,FALSE,TRUE
1562,FALSE,FALSE,TRUE
1563,FALSE,FALSE,TRUE
1564,FALSE,TRUE,FALSE
1565,TRUE,FALSE,FALSE
1566,FALSE,FALSE,TRUE
1567,FALSE,FALSE,TRUE
1568,FALSE,TRUE,FALSE
1569,TRUE,FALSE,FALSE
1570,FALSE,FALSE,TRUE
1571,FALSE,FALSE,TRUE
1572,FALSE,FALSE,TRUE
1573,TRUE,FALSE,FALSE
1574,FALSE,FALSE,TRUE
1575,FALSE,FALSE,TRUE
1576,TRUE,FALSE,FALSE
1577,FALSE,TRUE,FALSE
1578,FALSE,FALSE,TRUE
1579,TRUE,FALSE,FALSE
1580,TRUE,FALSE,FALSE
1581,TRUE,FALSE,FALSE
1582,TRUE,FALSE,FALSE
1583,TRUE,FALSE,FALSE
1584,TRUE,FALSE,FALSE
1585,FALSE,TRUE,FALSE
1586,FALSE,TRUE,FALSE
1587,FALSE,FALSE,TRUE
1588,FALSE,FALSE,TRUE
1589,TRUE,FALSE,FALSE
1590,TRUE,FALSE,FALSE
1591,FALSE,FALSE,TRUE
1592,TRUE,FALSE,FALSE
1593,FALSE,TRUE,FALSE
1594,FALSE,TRUE,FALSE
1595,FALSE,FALSE,TRUE
1596,FALSE,TRUE,FALSE
1597,FALSE,TRUE,FALSE
1598,FALSE,TRUE,FALSE
1599,FALSE,TRUE,FALSE
1600,FALSE,TRUE,FALSE
1601,TRUE,FALSE,FALSE
1602,FALSE,TRUE,FALSE
1603,FALSE,TRUE,FALSE
